User-ID;ISBN;Book-Rating
4017;345403339;8
4017;345410289;9
4017;345410394;9
4017;345410424;9
4017;345423097;10
4017;345423291;9
4017;345424719;10
4017;345433491;9
4017;345443284;10
4017;375406530;10
4017;375411550;10
4017;375412557;10
4017;375500510;10
4017;375701966;9
4017;037570504X;10
4017;375705856;9
4017;375707972;10
4017;375724443;10
4017;375726624;9
4017;380005239;10
4017;380728826;6
4017;038072975X;8
4017;380729768;8
4017;380730138;9
4017;380732149;9
4017;380820145;9
4017;385265700;9
4017;385314256;9
4017;385317042;10
4017;385318782;8
4017;385319207;10
4017;385333293;8
4017;038533334X;10
4017;385486804;10
4017;385502532;9
4017;393029603;10
4017;393956539;10
4017;394563158;10
4017;395859972;9
4017;395908728;8
4017;395977711;9
4017;399142789;10
4017;399145079;9
4017;425168700;8
4017;425184757;10
4017;446310786;10
4017;446516538;7
4017;446677450;10
4017;449002985;8
4017;449911004;8
4017;451184149;6
4017;452260116;9
4017;452264790;5
4017;452271045;9
4017;452280621;10
4017;452280699;10
4017;452282098;8
4017;452282438;9
4017;452282829;10
4017;452283167;9
4017;520222571;10
4017;609608738;10
4017;067003178X;5
4017;670887315;10
4017;670892963;8
4017;671038184;10
4017;671510053;10
4017;671748092;10
4017;679411267;10
4017;679414614;9
4017;679416730;9
4017;679723056;9
4017;679723692;9
4017;679755624;8
4017;067976402X;10
4017;679774025;8
4017;679781587;9
4017;068480087X;10
4017;068484267X;10
4017;068484270X;10
4017;068484477X;5
4017;684852047;8
4017;688176992;10
4017;688177859;7
4017;743227840;10
4017;743411358;10
4017;743439740;10
4017;786860219;9
4017;786866470;9
4017;786869011;9
4017;786884622;9
4017;802131867;9
4017;802136265;8
4017;802138578;9
4017;805031871;8
4017;812968344;5
4017;871138328;7
4017;914913360;10
4017;965036022;5
4017;096521365X;8
4017;1400061598;10
4017;1558746161;10
4017;1559704640;10
4017;1565122437;7
4017;1565122968;10
4017;1569470901;9
4017;1571310169;10
4017;1571740562;10
4017;1573225789;9
4017;1573228281;9
4017;1582340765;5
4017;1878067990;8
4017;1879941201;5
4017;B00007D03N;10
4018;2891320069;9
4028;960819900X;4
4032;385603401;8
4032;552551864;8
4033;8014366020000;9
4035;60008776;7
4035;345413350;8
4044;1588515281;9
4045;679450041;10
4049;241130522;7
4049;413624501;8
4049;413725405;9
4049;745321992;9
4049;1853830852;6
4051;140185011;10
4051;140298363;7
4051;802116175;6
4052;141008326;9
4053;374129983;2
4057;877738513;5
4059;006101351X;6
4059;380817446;7
4066;345300203;10
4066;345379330;9
4066;440154731;6
4066;440236673;7
4066;449224775;7
4067;590371258;6
4069;1573227226;7
4075;2290314498;9
4076;842390069X;5
4076;8495980517;7
4077;380789035;8
4085;670813028;8
4090;316601950;8
4090;345405730;7
4090;451197410;8
4090;785281754;8
4090;942257324;10
4091;399148515;9
4091;399148612;5
4091;399151435;5
4091;445406518;8
4091;449219461;8
4091;451210220;7
4091;671027387;8
4092;345301293;8
4092;345431618;8
4092;440507723;5
4092;449215261;8
4092;451131312;8
4092;451176464;6
4092;671027360;7
4092;671441981;7
4092;076534128X;6
4092;786884460;6
4092;812575237;7
4092;849944767;8
4092;881845531;5
4092;1593140126;7
4096;61031429;6
4097;8440691491;7
4098;60977337;6
4098;006098726X;9
4098;312995423;3
4098;385504209;10
4098;446693790;8
4098;553380168;10
4098;671027360;7
4098;067104155X;7
4103;8486615445;8
4107;345380371;5
4107;451522303;8
4107;671504398;10
4114;006105433X;5
4114;140167773;4
4114;425169634;5
4114;441005152;6
4114;441172717;8
4114;3423070129;9
4114;3891064012;5
4118;373320132;7
4120;525941673;6
4122;812522400;8
4127;156718359X;6
4128;847702300X;5
4130;140191550;8
4131;91816874;8
4131;99426870;7
4131;330020706;7
4131;330323121;8
4131;349115087;9
4131;375803483;8
4131;380728133;8
4131;552147680;8
4131;590542443;9
4131;590660543;9
4131;658017934;9
4131;743220633;8
4131;743421922;8
4131;749311398;6
4131;751514853;9
4131;753813823;8
4131;971880107;1
4131;1855011794;9
4134;3404143205;1
4134;3629002013;2
4134;3894053844;9
4134;3980393984;2
4137;877147728;10
4138;451526767;9
4138;553382225;6
4138;679767959;8
4138;786866470;6
4138;1573227331;8
4143;439404371;8
4144;440222915;8
4144;067976402X;5
4144;1551668653;8
4148;373292945;5
4149;66214122;9
4149;312192339;5
4149;316093324;4
4149;339150412;7
4149;385508417;4
4149;399133186;9
4149;451404300;7
4149;684803135;1
4149;842329129;1
4149;1568842406;7
4157;60392452;8
4157;60802162;6
4157;60912227;6
4157;140096922;9
4157;140120904;6
4157;140150056;5
4157;140266909;3
4157;156997789;9
4157;316779237;10
4157;034531798X;6
4157;380003333;9
4157;380727501;8
4157;394721683;8
4157;394744322;6
4157;440136482;3
4157;440206154;9
4157;441731538;7
4157;452011116;10
4157;465006930;9
4157;553288660;2
4157;670804541;8
4157;679741836;9
4157;800793218;10
4157;805029214;10
4157;812968379;9
4157;836221192;7
4157;906293456;10
4157;1851681469;8
4157;1881320502;10
4157;1887128425;10
4164;006019541X;3
4164;312961294;5
4164;034545071X;5
4164;446531332;7
4164;451188470;1
4165;446609749;6
4165;812550390;6
4169;375502238;8
4169;385504209;10
4170;440202043;10
4179;61097268;6
4179;140343717;10
4179;345353145;7
4179;553111531;9
4179;590452037;7
4181;439137411;6
4183;743418174;6
4185;380758377;8
4187;399150897;9
4187;449911160;7
4188;452283205;9
4191;553247379;8
4191;671868640;9
4193;375727345;5
4193;811828964;7
4194;671624342;6
4195;786890169;6
4196;375700757;9
4197;28625757;7
4197;71349294;9
4197;312264372;8
4197;312869061;8
4197;312873085;8
4197;316693286;4
4197;316969680;5
4197;399146237;6
4197;399146687;8
4197;399146865;7
4197;399147101;8
4197;399148728;7
4197;553109839;8
4197;055380099X;9
4197;670861944;9
4197;679463070;8
4197;684841185;9
4197;684842106;8
4197;749005491;9
4197;812968212;9
4197;875964249;5
4198;439164842;10
4199;60174056;5
4203;373484887;5
4207;8466304592;8
4208;99521016;6
4209;1865089362;4
4216;140302395;10
4216;330261878;8
4216;750005815;8
4216;075001203X;8
4221;60086246;9
4221;60723890;6
4221;61010707;8
4221;373250126;8
4221;373250193;10
4221;373250223;8
4221;385510438;9
4221;440131480;6
4221;440241413;9
4221;451410947;8
4221;758204930;8
4221;1558743669;9
4223;552149020;7
4223;552998001;7
4223;671004530;7
4223;3216303217;4
4223;3257227809;8
4223;3442413338;8
4223;3442435366;8
4223;3442439736;8
4223;3442444020;6
4223;3499613638;7
4223;3795116074;6
4224;3462025864;8
4225;446310786;10
4225;451202341;6
4225;804106304;6
4225;1552782158;6
4225;1573229326;5
4226;440226414;7
4228;014028009X;7
4228;055327886X;9
4228;671510053;10
4228;883657635;7
4246;140254587;7
4246;375708278;8
4248;62512668;7
4255;340581239;8
4258;425187063;7
4260;2070407675;8
4260;2070408507;8
4260;2253054747;7
4260;2253171395;6
4260;2264032200;8
4263;676970869;8
4271;2258579;6
4273;446361305;3
4274;7122179;9
4274;747265380;9
4278;451524063;10
4285;64400077;5
4285;451411285;8
4286;1928556396;10
4292;28604032;5
4292;517676044;5
4292;735700737;5
4292;1562054376;7
4292;1573220256;10
4301;670809063;7
4303;312282990;9
4303;034547063X;6
4303;425181480;3
4306;99268272;7
4306;679311807;4
4306;771086504;6
4309;312280769;10
4309;405054610;10
4333;8495501112;8
4334;60392452;6
4334;345311965;7
4334;380816555;7
4334;451099648;7
4334;451137965;8
4334;451139739;8
4334;451149513;8
4334;451150643;6
4334;451177096;7
4334;553236202;6
4334;571200435;8
4334;060980409X;6
4334;630892372330;6
4334;671869531;7
4334;679311831;8
4334;1841950149;8
4334;1877856916;8
4334;8806146203;7
4334;8807813823;8
4334;8817660396;7
4334;8841730161;7
4334;8876845186;8
4334;8880330853;10
4334;8887433259;9
4334;8887433313;7
4334;8887913056;6
4339;8408043641;7
4343;1852428112;5
4358;451457811;8
4363;8437602262;8
4363;8440461194;5
4363;8478082395;9
4365;140043136;10
4365;345413369;10
4365;345413377;5
4365;374525641;10
4365;399501487;10
4365;571167926;10
4366;874775132;7
4369;738846503;10
4370;375701311;5
4370;1552633217;5
4375;786889098;3
4376;38208715X;5
4377;"\""0210000010";8
4385;61083402;10
4385;61093343;9
4385;61096156;10
4385;312956762;10
4385;312980353;10
4385;345446100;10
4385;373024665;10
4385;373025920;10
4385;373032072;10
4385;373035101;10
4385;373051921;10
4385;373072422;10
4385;373074123;10
4385;373074492;10
4385;373074808;10
4385;373075286;10
4385;373076223;10
4385;373076371;10
4385;373076592;10
4385;373076746;10
4385;373076932;10
4385;373077289;10
4385;373078056;10
4385;373088701;8
4385;373092741;8
4385;373093799;8
4385;373093829;10
4385;373095244;10
4385;373096585;10
4385;373096828;10
4385;373097840;10
4385;373098006;10
4385;373098677;10
4385;373098847;10
4385;373098855;10
4385;373098987;8
4385;373099150;10
4385;373099169;10
4385;373099568;10
4385;037310507X;10
4385;373105401;10
4385;037310667X;10
4385;373106734;10
4385;373107072;10
4385;373109040;10
4385;373111622;10
4385;373114931;10
4385;373115458;10
4385;373116373;10
4385;373117949;8
4385;373118651;6
4385;373118716;8
4385;373121369;10
4385;373151896;10
4385;373160011;10
4385;373161387;10
4385;373162111;10
4385;373162227;8
4385;373164386;10
4385;373165048;10
4385;373165544;8
4385;373165595;8
4385;373165811;8
4385;037316596X;10
4385;373166931;8
4385;373166958;10
4385;373168527;10
4385;373168705;10
4385;373168721;10
4385;373168748;10
4385;373168802;10
4385;373168829;10
4385;373169175;10
4385;373169191;10
4385;373169264;10
4385;373169299;10
4385;373169302;10
4385;373169329;10
4385;373169361;10
4385;373169469;10
4385;373169477;10
4385;373169493;10
4385;037316954X;10
4385;373169566;10
4385;373169620;10
4385;373169639;10
4385;037316968X;10
4385;373169760;10
4385;373169868;10
4385;373169884;10
4385;037319692X;10
4385;373201427;10
4385;373201575;10
4385;373222289;10
4385;373222823;10
4385;373223455;10
4385;373224915;10
4385;373225202;10
4385;373241224;10
4385;037324343X;10
4385;373243685;10
4385;373253184;10
4385;373254547;10
4385;373254571;10
4385;373255500;10
4385;037325668X;10
4385;373288050;10
4385;373288093;10
4385;373288212;10
4385;373288646;10
4385;373288727;8
4385;373288816;10
4385;037328926X;10
4385;373289421;8
4385;373289871;10
4385;037329011X;10
4385;037329056X;8
4385;373291019;10
4385;373291183;8
4385;373291213;10
4385;373292155;10
4385;373451806;10
4385;373451903;10
4385;373451911;10
4385;373482949;10
4385;373482957;10
4385;373484070;10
4385;373501749;10
4385;373501757;10
4385;373650396;10
4385;037365054X;10
4385;373704070;10
4385;373705247;10
4385;373706448;10
4385;373706898;10
4385;037370707X;8
4385;373710291;10
4385;373765053;10
4385;373790538;10
4385;373898347;10
4385;380815346;10
4385;380818078;10
4385;380897857;10
4385;425105156;10
4385;440112907;10
4385;440169836;10
4385;440221471;10
4385;441007147;10
4385;441023142;10
4385;445206608;10
4385;446356859;10
4385;446356875;10
4385;446360511;10
4385;446360708;10
4385;446360732;10
4385;446364290;10
4385;446364312;10
4385;446600342;10
4385;446602558;10
4385;446603090;10
4385;446606448;10
4385;449005844;10
4385;449129047;10
4385;449140180;8
4385;449232131;10
4385;449236250;8
4385;451180143;10
4385;515058181;10
4385;051506162X;10
4385;553217771;10
4385;553218298;8
4385;553219510;10
4385;553220284;10
4385;553279335;10
4385;553289993;10
4385;553443119;8
4385;553444433;9
4385;553445006;10
4385;553567683;10
4385;553576011;10
4385;671019147;10
4385;671025384;10
4385;671042092;10
4385;671460412;10
4385;671469134;10
4385;671495429;10
4385;671519077;10
4385;671535706;10
4385;671775235;10
4385;067178577X;10
4385;743436466;10
4385;786000139;10
4385;786005416;8
4385;821718053;10
4385;821718398;10
4385;082173427X;10
4385;821740296;8
4385;821744798;10
4385;821745085;10
4385;821746219;10
4385;821749374;10
4385;821758969;10
4385;821760459;5
4385;821767720;10
4385;084394272X;10
4385;843946466;10
4385;886778212;10
4385;931122651;7
4385;1551660016;10
4385;155166531X;10
4385;1551666014;10
4385;1551667436;10
4385;1565970519;10
4386;70212570;8
4386;452282829;6
4398;8878194905;6
4401;395754127;10
4401;673523241;10
4401;688037127;7
4401;803251734;8
4401;934971013;7
4401;1562801465;8
4401;1582431612;8
4401;1585673781;7
4402;552148776;7
4418;66214688;9
4419;590436848;5
4420;449219143;8
4420;3442721652;6
4420;347354034X;9
4420;3499156938;8
4420;3785720092;8
4420;3795115833;5
4426;61057797;8
4426;316781266;8
4427;8475968627;8
4428;8429720022;8
4428;8432227692;6
4428;8482565192;8
4428;8483100126;7
4428;8495908646;6
4431;671623249;9
4432;99410311;9
4432;033028813X;8
4433;385031386;8
4433;859696707;8
4433;875420036;9
4433;1844261085;9
4435;22400949;7
4435;22401269;6
4435;8022264121170;8
4435;8804386096;8
4435;880441331X;6
4435;8804457546;7
4435;8804460075;6
4435;8804505796;8
4435;8807814099;7
4435;883440453X;7
4435;8834404602;7
4435;883440461O;7
4435;8834705440;7
4435;8842907723;6
4435;8845229041;7
4435;8845420744;6
4435;8850200455;6
4435;8872160731;7
4435;887641083X;10
4435;8877420030;8
4435;8877463821;5
4435;8877827580;6
4435;887782896X;6
4435;8878188824;5
4435;8878192961;8
4435;8878199923;10
4435;8881836009;8
4435;8882740501;8
4435;8887291608;7
4435;8887554099;7
4437;880432581X;8
4437;8817131628;8
4438;61098795;8
4438;038078520X;4
4439;3492229891;3
4443;99415180;9
4443;385468067;9
4444;312420021;6
4475;8878242357;6
4483;60929871;6
4483;60931914;8
4483;009943511X;8
4483;140126716;7
4483;393312836;8
4483;393318680;10
4483;553211757;8
4483;553293400;7
4495;138700982;7
4497;515093556;1
4501;3596133319;8
4501;3928950002;5
4508;1412014050;10
4512;2253003964;8
4514;380897180;9
4514;9721019461;9
4514;9721043834;6
4514;9722007467;7
4514;9722019228;6
4514;9722321773;6
4514;9722321781;6
4514;9722330586;9
4514;9722330594;9
4514;9722330608;9
4514;9722901281;8
4514;9722906607;7
4514;9724724107;8
4514;9726116902;7
4514;9726654654;6
4514;9727110797;9
4514;9727112501;9
4514;972711251;8
4514;9727112943;10
4514;9727114059;10
4514;972711511X;9
4514;9727596266;8
4514;9728820011;8
4514;972882002X;8
4514;9728820097;8
4516;385722206;8
4516;1573240923;7
4517;702221988;8
4518;8807701510;8
4518;8807814935;8
4518;888645502X;10
4521;61095540;5
4524;8817106259;9
4525;9879630130;5
4535;8845916383;6
4535;8881121670;7
4539;679732411;7
4540;8871223810;6
4541;60529709;8
4541;140049975;9
4541;446606243;7
4544;3701712417;6
4545;8820033917;8
4547;139483993;9
4547;140390847;5
4547;080913960X;6
4547;8817166901;6
4548;8886676743;8
4551;425115801;8
4556;042517736X;8
4556;451202856;7
4558;451405889;8
4570;039571091X;7
4570;395860318;8
4570;671003755;8
4570;679772677;7
4570;767902912;6
4570;914171771;5
4571;142001430;6
4571;142002054;4
4571;143003011;6
4571;192833642;7
4571;413537900;8
4571;1400034779;9
4571;1860463312;6
4573;609809547;10
4574;038550926X;5
4579;440214041;5
4590;8420663522;8
4590;8477201447;8
4590;8484036308;7
4590;8497590597;10
4591;446611239;7
4598;8804483547;6
4599;142000671;10
4600;60505249;5
4600;60580208;10
4600;345339711;10
4600;345463404;10
4600;373218222;9
4600;380764008;6
4600;425191060;9
4600;425191257;5
4600;449006379;8
4600;451458923;10
4600;679777601;10
4600;743458125;9
4600;812524853;5
4600;1885840047;8
4602;88286048750;8
4614;8401427312;10
4614;8481303070;10
4614;8481303828;7
4614;8481304107;10
4619;8434862123;9
4622;60175400;10
4622;006093090X;4
4622;140177396;8
4622;034540288X;4
4622;385336179;10
4622;425154882;7
4622;440219892;6
4622;553210327;5
4622;553212524;8
4622;553213342;5
4622;553251503;5
4622;688103324;5
4622;767914767;8
4622;786886463;7
4622;802132952;1
4622;964109964;9
4622;1555834930;4
4639;393321096;5
4665;340671548;5
4669;316601950;6
4669;038071681X;7
4682;67697309;8
4686;088029261X;10
4700;8876412972;7
4702;375706682;9
4705;140270590;7
4705;140862129;5
4705;679445625;7
4708;32719872;7
4710;6722253;7
4710;820014;5
4710;034540498X;6
4710;440906156;5
4710;055212351X;7
4710;552126888;6
4710;722175051;5
4710;450047814;6
4710;8807813750;7
4710;8838429030;3
4712;8807813068;7
4714;671619373;9
4719;8807840243;4
4719;8872050375;6
4720;8845249778;8
4732;067976402X;9
4733;8807812339;8
4737;8481304697;3
4737;8881111039;7
4747;943734150;10
4747;943734312;10
4753;964858401;7
4754;009188800X;9
4766;059030271X;10
4768;755200381;10
4769;375724621;9
4769;618162216;9
4769;679436685;7
4769;679733167;7
4769;074341120X;8
4769;767904893;9
4774;140077812;8
4776;059045563X;8
4779;8587200070;8
4781;312087357;6
4781;881660191;7
4781;1566194202;7
4784;142000485;8
4784;971880107;2
4785;006101351X;5
4785;62508156;8
4785;62515888;7
4785;014019536X;5
4785;140293248;6
4785;140298479;7
4785;226462110;8
4785;312291639;9
4785;345291794;6
4785;345301064;5
4785;038070613X;9
4785;380708892;9
4785;380789019;7
4785;380816555;7
4785;440504716;8
4785;449213765;7
4785;449907899;8
4785;451143183;5
4785;451523903;10
4785;684848066;4
4785;716730499;8
4785;806967315;8
4785;812536509;8
4785;812553993;8
4785;812566629;8
4785;944031072;5
4785;1570625190;6
4785;1573245038;7
4785;1584790660;10
4787;8811668565;6
4795;60392452;8
4795;60930535;10
4795;151003084;8
4795;151008116;9
4795;031242227X;9
4795;316666343;9
4795;375705856;10
4795;375708707;8
4795;440408652;10
4795;446532231;8
4795;452282152;9
4795;802134475;10
4795;1558743669;8
4799;1897783108;3
4801;340767278;6
4802;316666343;9
4802;375701168;3
4802;439136350;7
4802;074993087X;6
4802;1853260193;9
4802;1853260967;8
4804;9961723575;4
4806;1400049520;9
4809;439064864;7
4809;439136350;9
4809;439139597;8
4809;441005489;8
4809;590353403;8
4809;924171553;6
4809;1575665379;9
4812;8842907723;5
4814;3492225292;9
4815;8804498854;7
4816;64470059;8
4816;380726297;9
4816;553292056;8
4816;082122154X;10
4816;821221558;9
4816;821222341;9
4816;1860119190;9
4820;553213512;9
4821;60933577;6
4821;044023672X;5
4821;786868716;6
4823;394839129;8
4824;8575420585;5
4825;9726953499;6
4838;99755114;7
4838;034540047X;6
4838;1573229083;3
4838;3423071001;5
4838;3499613425;8
4838;351836605X;10
4844;140255842;8
4845;380805995;9
4845;552994707;8
4845;676974805;10
4845;679308350;5
4845;679309519;5
4849;3379017159;7
4852;972660208;10
4864;60935464;10
4864;446322180;5
4870;515116173;8
4874;1230456;8
4875;157586326X;6
4878;440219078;10
4881;889950954;7
4886;552138916;10
4886;8479534451;4
4887;O439285127;9
4896;316488356;10
4896;439064872;10
4896;439313899;10
4896;671704613;10
4896;671765973;10
4896;073870279X;10
4896;875423248;10
4896;1844261085;10
4896;1869928180;10
4896;4902010000495;10
4896;9735833026;10
4896;973601097X;7
4896;9736530884;10
4896;9739104045;10
4896;9739217184;4
4896;9739225012;10
4896;9739494129;10
4896;9739507972;10
4896;9739507980;9
4896;9739541089;8
4896;9739559484;10
4896;9739601103;10
4896;9739601154;10
4896;9739815952;10
4896;9739867219;8
4900;312282990;7
4900;316776963;7
4903;8879830147;10
4904;330258648;8
4912;553210823;7
4914;451451686;10
4929;395742889;10
4937;99149109;6
4937;140304770;8
4937;140444572;6
4938;006101351X;7
4938;62500295;8
4938;345313860;10
4938;345336976;7
4938;345387791;8
4938;385492081;7
4938;425115801;9
4938;042513525X;7
4938;439206472;9
4938;440220602;8
4938;440972329;10
4938;441790348;10
4938;451156609;10
4938;451527038;10
4938;515095826;8
4938;515127221;8
4938;067172827X;7
4938;684862719;8
4938;073870234X;7
4938;743244788;9
4938;786864516;7
4938;097262421X;5
4938;1414024592;5
4938;156025551X;8
4938;1578632811;7
4942;380728184;7
4944;99845008;8
4945;8422645157;6
4945;8427011911;7
4947;9722105248;8
4947;972411757X;5
4947;9724218597;3
4947;9726652774;8
4947;972795068X;6
4948;2020239302;9
4948;2020623420;8
4948;2742743693;10
4965;671016768;7
4970;769613292;8
4972;8432055913;6
4973;385484518;8
4973;767901649;7
4974;439173035;10
4974;590187554;5
4980;425162788;7
4994;553583905;7
4995;060980748X;7
4997;3453178734;8
4998;393049515;9
4999;1400031354;10
4999;1400034779;10
5003;452282152;7
5007;7106130;10
5012;394574745;10
5017;1572241314;10
5018;2268013987;7
5021;262192624;7
5021;394578198;7
5022;2290318329;7
5025;553278118;7
5027;310478014;3
5027;425144569;10
5027;821764462;5
5027;821770594;10
5030;671868314;6
5034;425170349;10
5037;380709538;8
5037;440211727;10
5037;440213525;8
5037;440214041;9
5037;440221471;10
5037;440226430;6
5037;446608955;8
5037;486270556;10
5037;590433857;9
5037;590433865;9
5037;671656589;5
5037;671695142;3
5037;671729462;3
5037;671867113;4
5037;743225406;3
5037;743400526;10
5038;753816849;9
5040;399145087;6
5048;60392452;10
5048;676973493;7
5048;679417397;9
5048;679779159;8
5048;743237188;10
5048;771099894;7
5048;1550546007;9
5049;316666343;8
5055;440204194;7
5055;440211263;6
5062;451408721;1
5066;64472574;10
5073;8807701189;6
5079;8804375914;7
5091;00 14 02 5314;6
5091;62502182;8
5091;449218473;8
5091;449221032;8
5091;586087060;8
5098;8845211649;3
5100;60926015;7
5100;385018061;7
5101;60977493;5
5102;8433920863;8
5109;8879839780;5
5118;1003001198111;8
5120;425065952;8
5126;70064261;7
5126;971880107;5
5127;172932;8
5127;679428879;9
5127;679765050;9
5127;8804375914;7
5127;8804476796;8
5127;8807420953;6
5127;8807813025;9
5127;8807813157;9
5127;8807816814;9
5127;8817521620;8
5127;8845290077;6
5146;8807816814;8
5151;812550706;10
5151;8420441821;9
5153;864426224;9
5153;1864501235;9
5158;2253044911;8
5158;2253150908;7
5158;2266084372;8
5162;067972883X;7
5163;60936363;5
5163;142302015;5
5163;385486804;5
5163;440414806;5
5163;689825587;5
5163;1586480499;5
5170;014038572X;10
5173;846630679X;10
5175;874497663;8
5183;553277472;8
5186;316143464;3
5194;8440676700;7
5201;349102627;7
5201;9782709623810;7
5204;140621334;10
5204;330316117;10
5204;75381675;9
5204;2070362388;6
5204;2070368157;8
5204;2070389634;9
5204;2070734552;10
5204;2714303412;10
5204;2864241277;6
5204;287929083X;8
5206;8408048082;8
5207;440204429;8
5207;440241073;8
5207;553100130;8
5207;059035342X;8
5207;067187294X;6
5207;679404856;8
5208;202025462X;8
5208;2290312959;9
5208;2842193415;7
5209;61057525;7
5209;66210844;7
5209;234770554;9
5209;312266588;8
5209;312906765;10
5209;312909233;6
5209;312958838;10
5209;345311639;8
5209;034531784X;3
5209;345329457;10
5209;345346912;9
5209;345350804;10
5209;345384210;10
5209;380003821;9
5209;394733312;9
5209;440100259;10
5209;445204303;9
5209;445204524;10
5209;486206173;10
5209;486232948;8
5209;553225448;7
5209;553227734;10
5209;553241575;8
5209;553580272;9
5209;571130143;9
5209;671027492;9
5209;671493515;10
5209;671503618;9
5209;671725254;8
5209;786703377;7
5209;786703873;9
5209;786705302;6
5209;810934302;8
5209;812550897;7
5209;821717510;8
5209;821717529;8
5209;828103054;8
5209;872168328;9
5209;087542127X;9
5209;879493046;6
5209;879801107;9
5209;879801646;9
5209;879977388;7
5209;881849804;7
5209;884042847;8
5209;884042871;8
5209;887330045;10
5209;887330630;9
5209;894872281;9
5209;895551950;8
5209;935127291;8
5209;094383208X;9
5209;1558172378;8
5209;1561840599;8
5209;1561841536;7
5211;812561589;7
5223;670884839;1
5223;8466301526;5
5223;8472234320;9
5223;8481302511;9
5225;3404118839;8
5225;3423105518;10
5225;3426600218;5
5225;3442723833;5
5225;3596122279;8
5225;3815723728;8
5231;8467004118;7
5232;929141652;8
5249;440414121;9
5260;3772516580;2
5268;451166892;10
5268;451167716;9
5268;1558506462;5
5273;140345809;8
5273;069811695X;8
5275;312288115;10
5285;310329914;10
5285;553211234;6
5285;1593080077;9
5286;60548827;8
5286;375703764;7
5286;446343013;6
5286;451202473;9
5286;671027344;10
5286;671027638;8
5286;743439775;9
5287;440159008;10
5287;449207595;10
5287;449215296;10
5287;067900856X;5
5287;1558747028;6
5289;515132187;5
5294;312243022;4
5294;394758439;5
5294;449213447;8
5295;61098361;7
5296;380730138;6
5296;385265700;6
5297;99771519;7
5300;54901467;5
5300;880433374X;8
5300;8804354992;7
5300;8804414219;3
5300;8807810646;6
5300;8817664677;8
5300;8845224279;7
5310;1550138596;7
5311;8806116398;10
5311;8884512271;6
5316;61098736;7
5327;702227773;7
5328;375706410;8
5331;7155093;9
5331;44406711;8
5331;91867770;10
5331;99134012;8
5331;99301199;10
5331;99426870;8
5331;99435012;10
5331;140023747;7
5331;140035206;10
5331;140041079;8
5331;140056548;9
5331;140100784;9
5331;022404270X;10
5331;340765429;10
5331;553282182;8
5331;563487496;10
5331;563534753;10
5331;593045831;10
5331;749396067;9
5331;751516880;10
5331;1862042497;8
5333;6174558;8
5333;034066049X;7
5333;380718332;7
5333;380718340;7
5333;425154092;7
5333;425161986;7
5333;425165957;7
5333;440213525;9
5333;751530433;8
5333;752815636;7
5333;752826603;7
5333;902298477X;7
5333;9051082894;7
5333;9061121213;6
5337;006099486X;6
5337;425179613;5
5346;375724370;9
5350;6170064;7
5350;99286572;8
5350;140620109;7
5350;261102214;8
5350;330301721;5
5350;034054886X;6
5350;552134651;5
5350;749719745;7
5350;1841150770;8
5350;312577540X;7
5350;3150092329;6
5350;3404129490;9
5350;342310516X;5
5350;3426195593;5
5350;3440065987;5
5350;3442139112;4
5350;3442161177;8
5350;3442413338;7
5350;3442454794;8
5350;3453084829;8
5350;3453127013;7
5350;3453146972;10
5350;3453172841;4
5350;3455040306;5
5350;3499139332;4
5350;3499207036;7
5350;3518100734;5
5350;3518365010;5
5350;354825621X;8
5350;3608951490;4
5350;3924491909;5
5350;4442237432;8
5351;330253565;7
5351;330262726;9
5352;9727101623;10
5354;141315482;9
5358;671014196;7
5359;688171877;9
5361;871136791;8
5366;8478808868;7
5371;140244824;7
5372;0316=693235;8
5375;037540256X;7
5375;395363179;5
5375;449005615;8
5375;670465682;8
5375;877423520;8
5376;684814773;7
5383;957131577X;8
5385;60391502;5
5385;006039241X;5
5385;306810123;10
5385;345370775;10
5385;345409671;10
5385;345422384;3
5385;399518460;8
5385;440504708;7
5385;517881004;10
5385;055321277X;10
5385;553284347;10
5385;671518909;10
5385;671521136;7
5385;679726225;8
5385;679732241;10
5385;684841827;8
5385;688140718;4
5385;853301239;6
5385;874779669;5
5385;1555834310;5
5386;887983911X;6
5400;8804517891;3
5403;773674489;9
5409;743423682;10
5410;1410798860;10
5414;060980748X;6
5416;61096253;8
5416;425068099;8
5416;425142035;5
5416;440211263;7
5416;449146391;8
5416;553277723;8
5419;133875555;8
5424;312243359;10
5426;440508975;8
5427;6751504;10
5427;140374663;8
5429;743469844;9
5430;373289278;8
5430;449148238;5
5439;60928336;8
5439;60938455;9
5439;312099045;10
5439;375504613;8
5439;385503466;3
5439;451205561;6
5439;486256111;10
5439;671001795;8
5439;805063897;10
5439;892961759;8
5439;1888054557;10
5439;1892145057;9
5443;425161285;8
5444;8804342838;9
5448;006106498X;8
5448;014034991X;8
5448;439298032;7
5448;440403332;6
5448;440414539;10
5448;440439884;9
5448;440948991;8
5448;553274295;6
5448;590457233;8
5448;590457799;7
5448;590926675;9
5448;671794019;7
5448;689311001;9
5448;689800843;10
5448;743448421;8
5448;O590603647;8
5451;067088300X;8
5451;1586480103;5
5452;446600253;8
5452;671007696;5
5452;671039830;5
5452;671039857;5
5453;140063838;7
5458;207169519;9
5459;684870819;6
5459;739405543;7
5459;743403614;7
5459;1558748040;8
5460;8877828927;8
5462;013029442X;3
5463;8484504638;8
5463;8495501074;7
5468;1559210869;7
